"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","Regulon","Operon"
"SAUSA300_RS03965",26193.7177251346,1.56831372744032,0.146212168133985,10.726287336107,7.66127379851429e-27,3.2024580505992e-26,"secA","GraRS","secA"
"SAUSA300_RS04000",7486.79233293681,1.87277376823929,0.145101521584619,12.9066445877836,4.12904904293031e-38,2.39144304362706e-37,"uvrB","LexA","uvrB uvrA"
"SAUSA300_RS04005",17604.589299982,2.2934498157475,0.156786098704108,14.6278900661708,1.86481001018261e-48,1.37486911249421e-47,"uvrA","LexA","uvrB uvrA"
"SAUSA300_RS04030",28770.6602226214,3.37315071746015,0.15440377056582,21.8462975683759,8.42963855624414e-106,1.74109225768307e-104,"trxB","PerR","trxB"
"SAUSA300_RS04050",7695.74501917997,1.83448402817308,0.15578684685837,11.7756027878327,5.2143021675068e-32,2.5651444463269e-31,"whiA","SigB","SACOL0830 SACOL0831 whiA"
"SAUSA300_RS04060",111846.245842729,5.62418057742788,0.150969293685978,37.2538046652479,9.19465717348027e-304,1.17399054546846e-301,"clpP","CtsR","clpP"
"SAUSA300_RS04090",22248.1930281395,1.25679875490345,0.160069985213699,7.85155788716775,4.10900772069445e-15,1.17298807799092e-14,"tpiA","CggR","gapR gap pgk tpiA pgm eno"
"SAUSA300_RS04100",75087.7384554066,1.62727553137194,0.149194130495454,10.9071015459386,1.06601125373088e-27,4.578632433838e-27,"eno","CggR","gapR gap pgk tpiA pgm eno"
"SAUSA300_RS04165",7948.19730714828,1.98623639360551,0.160086412377061,12.407276570901,2.38632392527019e-35,1.26714251532778e-34,"clfA","MgrA","clfA"
"SAUSA300_RS04170",308.760577374009,-3.86018242642174,0.9759042179215,-3.95549312681857,7.63769441563369e-05,0.000130183759790747,"vwb","MgrA","SACOL0859"
"SAUSA300_RS04415",18673.1670284854,1.17598131578031,0.143089219094699,8.21851795139105,2.06033403843346e-16,6.1832033268799e-16,"sufD","PerR","sufCDSUB"
"SAUSA300_RS04425",8245.84692778607,1.48699619408924,0.14532286308318,10.2323623588266,1.4201218507996e-24,5.60269982991022e-24,"sufU","PerR","sufCDSUB"
"SAUSA300_RS04430",27762.0478998676,1.69669419742742,0.146887955836403,11.5509415851435,7.30160680740156e-31,3.50601940546854e-30,"sufB","PerR","sufCDSUB"
