"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","Regulon","Operon"
"SAUSA300_RS08390",18917.6128785753,3.58068787021865,0.195425704488466,18.3225020454256,5.47374613333222e-75,6.98897858569554e-74,"dnaJ","HrcA","hrcA-grpE-dnaKJ"
"SAUSA300_RS08395",174321.160792567,5.09343751296797,0.179656723105685,28.3509429812527,8.14892136596752e-177,4.76881669104224e-175,"dnaK","HrcA","hrcA-grpE-dnaKJ"
"SAUSA300_RS08400",38690.5072723005,4.67550893949232,0.181632246612538,25.7416236747114,4.00052161318176e-146,1.56075905714272e-144,"grpE","HrcA","hrcA-grpE-dnaKJ"
"SAUSA300_RS08405",39233.6618419723,4.64603783863982,0.194489397047209,23.8883862522957,4.04424274124556e-126,1.19581872212198e-124,"hrcA","HrcA","hrcA-grpE-dnaKJ"
"SAUSA300_RS08420",5207.39204031123,-1.08332769538646,0.134940703264244,-8.02817585191526,9.8932605996931e-16,2.88579117596448e-15,"lepA",NA,NA
"SAUSA300_RS08425",9574.38082752599,-1.4637534050714,0.17292366407092,-8.4647373911247,2.56730496309598e-17,7.9422463010315e-17,"rpsT",NA,NA
"SAUSA300_RS08440",1849.89899736753,2.15575039599961,0.154038970343925,13.9948377425948,1.67611777771514e-44,1.11042802773628e-43,"SAUSA300_RS08440",NA,NA
"SAUSA300_RS08445",734.340661733161,1.08165676932225,0.156219060254946,6.9239743700737,4.39145396974589e-12,1.09649726231255e-11,"SAUSA300_RS08445",NA,NA
"SAUSA300_RS08465",2528.96056794317,-1.37917974504329,0.154735481898292,-8.9131447301132,4.96051637604715e-19,1.62212927826734e-18,"nadD",NA,NA
"SAUSA300_RS08470",640.98685072615,-1.30571042913666,0.190769438314242,-6.84444238382593,7.67743287172989e-12,1.90343415151715e-11,"yhbY",NA,NA
"SAUSA300_RS08475",1970.00133030667,-1.41310587783999,0.152836813802211,-9.24584753296881,2.3338369173267e-20,7.97536240969673e-20,"aroE",NA,NA
"SAUSA300_RS08480",2891.68798662367,-1.20963986463604,0.143365927624411,-8.43742920427401,3.24393484551183e-17,9.96959844753035e-17,"yqeH",NA,NA
"SAUSA300_RS08485",1227.923647795,-1.12165615801687,0.155622343696606,-7.20755215076058,5.6966625626446e-13,1.4761923559473e-12,"SAUSA300_RS08485",NA,NA
"SAUSA300_RS08490",1304.75894174013,-1.39230780793728,0.149192762625893,-9.3322744577668,1.03622944321734e-20,3.58469027832204e-20,"mtnN",NA,NA
"SAUSA300_RS08500",98.215585782654,1.63657929576679,0.296226801735512,5.52475092118105,3.29953368405885e-08,7.02683102238158e-08,"SAUSA300_RS08500",NA,NA
"SAUSA300_RS08505",90.732536747533,1.36231225082313,0.333024221915955,4.09073022672487,4.30017098667306e-05,7.45628413676829e-05,"sel26",NA,NA
"SAUSA300_RS08510",431.707769417809,1.20619459233487,0.215605388485995,5.59445476203031,2.21316163773862e-08,4.76746245430045e-08,"SAUSA300_RS08510",NA,NA
"SAUSA300_RS08540",281.225153930536,-1.29896748612467,0.222301154669649,-5.84327817844675,5.11834394654626e-09,1.14106572586099e-08,"pxpB",NA,NA
"SAUSA300_RS08585",9608.78622892287,-1.48935474144605,0.164444785390763,-9.05686816342006,1.34249712522808e-19,4.4840361768914e-19,"alaS",NA,NA
"SAUSA300_RS08590",4238.19602339912,-1.70307164553622,0.151549721061464,-11.2377088760559,2.66201510822368e-29,1.21192875834689e-28,"SAUSA300_RS08590",NA,NA
"SAUSA300_RS08595",615.59117658193,-2.38420758505753,0.200453894116539,-11.8940447406395,1.2709894486999e-32,6.36400955685922e-32,"SAUSA300_RS08595",NA,NA
"SAUSA300_RS08610",2912.74847988595,4.23592674300472,0.189866371225679,22.3100421399523,2.952176631572e-110,6.96862534292919e-109,"SAUSA300_RS08610",NA,NA
"SAUSA300_RS08615",4115.18019690916,1.81101453085037,0.146791447322563,12.3373300276194,5.70153736838163e-35,3.01045459920752e-34,"SAUSA300_RS08615",NA,NA
"SAUSA300_RS08620",5272.93989792596,1.63058197126609,0.140200400724342,11.630365982135,2.88856455025728e-31,1.40137786211964e-30,"SAUSA300_RS08620",NA,NA
"SAUSA300_RS08640",176.116139969265,1.16223824189671,0.238550665859699,4.87208131533896,1.10428697847828e-06,2.12607410729643e-06,"SAUSA300_RS08640",NA,NA
"SAUSA300_RS08670",1395.2029232342,-1.82826225843991,0.141625771432382,-12.9091071487141,3.99911120722729e-38,2.32097177295485e-37,"SAUSA300_RS08670",NA,NA
"SAUSA300_RS08675",2846.82115715807,-2.35338890711894,0.152882089846452,-15.3934899076967,1.81000863129109e-53,1.48664159219201e-52,"recJ",NA,NA
"SAUSA300_RS08680",7635.21555334458,-1.47372792021361,0.139659492532915,-10.5522932489983,4.95721484504155e-26,2.02395588658746e-25,"secDF",NA,NA
"SAUSA300_RS08695",3911.28149487535,-1.52842214120539,0.13660842325425,-11.1883447945282,4.65033455280505e-29,2.09675598055046e-28,"queA",NA,NA
"SAUSA300_RS08700",3911.03954640493,-1.37814171927383,0.14625947261679,-9.42258094205397,4.40133723835332e-21,1.53391517401172e-20,"ruvB",NA,NA
"SAUSA300_RS08705",2274.55119418117,-1.28388199866263,0.147640148250541,-8.69602214489734,3.43721395066947e-18,1.10092747861238e-17,"ruvA",NA,NA
"SAUSA300_RS08715",5036.37314802728,-1.36951173405493,0.145062795922858,-9.44081992451885,3.69873627779887e-21,1.29548007535374e-20,"obgE",NA,NA
"SAUSA300_RS08720",15679.239133533,-2.08283092903913,0.173702677645922,-11.9907819342014,3.97138416554323e-33,2.01364948032688e-32,"rpmA",NA,NA
"SAUSA300_RS08725",10938.9282879341,-2.8341413702181,0.144589724991504,-19.6012639928919,1.50830486552001e-85,2.24170813081783e-84,"SAUSA300_RS08725",NA,NA
"SAUSA300_RS08730",19985.335837856,-2.99769729490327,0.130474505394149,-22.9753489836774,8.22375305123429e-117,2.15892731971188e-115,"rplU",NA,NA
"SAUSA300_RS08765",53.7029807687858,-2.34637857792262,0.555434469525818,-4.22440216921675,2.39575893847887e-05,4.23250745797933e-05,"SAUSA300_RS08765",NA,NA
"SAUSA300_RS08785",1519.38188450502,1.20628443861612,0.15882235228874,7.59518053493561,3.07363613671196e-14,8.43973011537038e-14,"SAUSA300_RS08785",NA,NA
"SAUSA300_RS08790",4331.65472983565,2.14259560264511,0.154148422931169,13.8995622654008,6.37299220637356e-44,4.12482375753533e-43,"SAUSA300_RS08790",NA,NA
"SAUSA300_RS08795",434.771845277858,2.30987605960191,0.200443552566639,11.5238231912397,1.00070129081845e-30,4.78056109848473e-30,"SAUSA300_RS08795",NA,NA
"SAUSA300_RS08810",1024.78571276849,-1.25601876488157,0.14859110212962,-8.45285314450332,2.84269141459345e-17,8.77485734460769e-17,"SAUSA300_RS08810",NA,NA
"SAUSA300_RS08815",2616.16459795863,-2.15163048027921,0.143291597727637,-15.0157477088708,5.79052099701036e-51,4.46856414302256e-50,"hemC","MgrA","hemLBDCXA "
"SAUSA300_RS08820",1922.21372986781,-2.08565410573941,0.160778575213179,-12.972214133469,1.75875467613094e-38,1.0292378927608e-37,"ccsA",NA,NA
"SAUSA300_RS08825",13147.4472673596,-1.89788671428363,0.136207175864924,-13.9338232529375,3.94651291472112e-44,2.57210087643889e-43,"hemA","MgrA","hemLBDCXA "
"SAUSA300_RS08850",1612.40189639889,-1.87053651140911,0.138460863295979,-13.5094962351245,1.37458817755596e-41,8.56145940300373e-41,"SAUSA300_RS08850",NA,NA
"SAUSA300_RS08855",1009.31039966075,-2.30942849764571,0.172531026591635,-13.385583702066,7.34183118943005e-41,4.43509759378689e-40,"SAUSA300_RS08855",NA,NA
"SAUSA300_RS08865",14509.911045577,-3.42857559391989,0.154274791219422,-22.2238226143083,2.02113376277422e-109,4.6535776554367e-108,"rplT",NA,NA
"SAUSA300_RS08870",10901.5279262637,-3.48909843452164,0.160745707759882,-21.705702025547,1.81234527683477e-104,3.56005446337683e-103,"rpmI",NA,NA
"SAUSA300_RS08875",19574.5412120065,-3.51524164386937,0.157889844918509,-22.2638868616514,8.27522811159022e-110,1.93709298045474e-108,"infC",NA,NA
"SAUSA300_RS08880",2260.10374214203,-1.320729099996,0.163470967778925,-8.07928843843471,6.51457738765447e-16,1.9141681884855e-15,"SAUSA300_RS08880",NA,NA
"SAUSA300_RS08915",4171.8788050913,1.99408960851886,0.165071486260883,12.080157837601,1.34461373502607e-33,6.93031189300595e-33,"coaE","GraRS","coaE fpg polA"
"SAUSA300_RS08920",3499.09729582447,1.9271298141538,0.175883629160817,10.9568458608035,6.16093298077343e-28,2.67068838626429e-27,"mutM",NA,NA
"SAUSA300_RS08925",7401.61606591781,2.00422599345022,0.137995091187122,14.5238933951097,8.55120857676139e-48,6.20680746566479e-47,"polA","GraRS","coaE fpg polA"
"SAUSA300_RS08935",3018.88772679035,1.67471615412199,0.13292619105482,12.5988425669349,2.14265632037709e-36,1.19182606018599e-35,"pnpS",NA,NA
"SAUSA300_RS08940",958.743946080508,1.21395986180838,0.203782405559535,5.95713775423917,2.56693865167822e-09,5.83376268006807e-09,"SAUSA300_RS08940",NA,NA
"SAUSA300_RS08950",27968.6132017022,4.58714876382968,0.163619403796601,28.035481473408,6.00492428552596e-173,3.27300907531558e-171,"icd",NA,NA
"SAUSA300_RS08955",14957.7754844376,4.0316461277444,0.190541838756713,21.1588496996299,2.28734781795241e-99,4.17218183157683e-98,"SAUSA300_RS08955",NA,NA
"SAUSA300_RS08960",5763.94171486481,-1.57266848999823,0.172843506866927,-9.0987999405094,9.1335412683245e-20,3.06524700390962e-19,"SAUSA300_RS08960",NA,NA
"SAUSA300_RS08995",2668.771607763,-1.10443352573504,0.173145555171256,-6.37864208897919,1.78665034606042e-10,4.22449564148461e-10,"SAUSA300_RS08995",NA,NA
"SAUSA300_RS09015",5851.04894102295,1.03350672964977,0.161845224915423,6.38577214860594,1.70534762524436e-10,4.04239792773792e-10,"SAUSA300_RS09015",NA,NA
"SAUSA300_RS09020",5038.26439595793,2.37750772336757,0.183763934946923,12.9378363826083,2.75273103836304e-38,1.60757203466981e-37,"SAUSA300_RS09020",NA,NA
"SAUSA300_RS09025",3499.34733729516,2.15334910463663,0.150790298301961,14.2804220754607,2.89840666749426e-46,2.00532618940674e-45,"SAUSA300_RS09025",NA,NA
"SAUSA300_RS09030",337.692375491919,2.08140668999076,0.223963582428429,9.29350507534368,1.49289273393753e-20,5.12657174771458e-20,"SAUSA300_RS09030",NA,NA
"SAUSA300_RS09035",3897.21072922879,1.43436049241211,0.204025895119066,7.03028648189508,2.06109907093982e-12,5.21588044168464e-12,"ald","CodY","steT ilvA1 ald"
"SAUSA300_RS09040",16289.0059071101,2.23965261013931,0.471277029172111,4.75230590821218,2.011097907746e-06,3.80928794528559e-06,"SAUSA300_RS09040",NA,NA
"SAUSA300_RS09050",3639.8818679029,1.32083966109119,0.153401916055497,8.6103204904777,7.28566019011209e-18,2.30466435518298e-17,"SAUSA300_RS09050",NA,NA
"SAUSA300_RS09055",18080.2754492646,3.55127075236933,0.135801864212291,26.1503829344923,9.75688342132316e-151,4.09060978067116e-149,"tpx","PerR","tpx"
"SAUSA300_RS09060",806.256554955341,-1.84184639821774,0.186774592383746,-9.86133271507025,6.12311923171134e-23,2.26313709498384e-22,"SAUSA300_RS09060",NA,NA
"SAUSA300_RS09065",1386.98192701878,-1.66767068892341,0.158432746144438,-10.5260479888611,6.55281448021737e-26,2.66766027172907e-25,"thiI","TraP","SACOL1763 thiI nifZ"
"SAUSA300_RS09070",1000.91737388986,-2.02783575684232,0.171426642523867,-11.8291750161297,2.75839457720821e-32,1.36654856567511e-31,"SAUSA300_RS09070",NA,NA
"SAUSA300_RS09085",1090.09596668534,2.11179392126173,0.157545661269225,13.4043292861804,5.70365809011553e-41,3.45292577050313e-40,"SAUSA300_RS09085",NA,NA
"SAUSA300_RS09090",27526.2126984946,-3.34141852520616,0.147775198976013,-22.6114973849471,3.34013841130227e-113,8.23021824328779e-112,"rpsD",NA,NA
"SAUSA300_RS09100",300.261601683664,1.00353132087027,0.202968629847524,4.94426809514433,7.64304629366579e-07,1.49820774870253e-06,"SAUSA300_RS09100",NA,NA
"SAUSA300_RS09105",1834.46767486153,3.24153754703256,0.151750119618259,21.3610213631919,3.08002796752776e-101,5.84580983836856e-100,"SAUSA300_RS09105",NA,NA
"SAUSA300_RS09110",1018.45673694792,1.0929622213976,0.160312754830485,6.81768722989821,9.25177891674837e-12,2.28769779728399e-11,"SAUSA300_RS09110",NA,NA
"SAUSA300_RS09130",1726.51670943211,-1.94411207634256,0.154019381271528,-12.6225158177671,1.58669973220524e-36,8.86091361384595e-36,"nagE",NA,NA
"SAUSA300_RS09135",590.413502315027,-2.48160738338585,0.178902543693808,-13.8712805986321,9.45731148399044e-44,6.1070317146044e-43,"SAUSA300_RS09135",NA,NA
"SAUSA300_RS09145",1104.04685969393,-1.5341375568034,0.173453018817167,-8.84468640133906,9.17857139896384e-19,2.98755585859669e-18,"tyrS",NA,NA
"SAUSA300_RS09160",7880.96978465885,-1.61497853155544,0.129299518566054,-12.4902130299148,8.44272757572687e-36,4.55194275627961e-35,"harA",NA,NA
"SAUSA300_RS09165",17792.4843830376,2.10995141037977,0.182008362157399,11.5926069844808,4.49247197802784e-31,2.17200581519453e-30,"SAUSA300_RS09165",NA,NA
"SAUSA300_RS09170",4456.0855778765,3.72045811011177,0.211309586196617,17.6066698017666,2.18953953520643e-69,2.45036516111349e-68,"acsA","CcpA","acs"
"SAUSA300_RS09180",729.952631308479,1.0821158983008,0.208122295552931,5.19942323058601,1.99907870852253e-07,4.0603124311206e-07,"SAUSA300_RS09180",NA,NA
"SAUSA300_RS09185",9786.36128543249,2.42460061827168,0.134806737826121,17.9857524732854,2.51945254793652e-72,3.02441974664688e-71,"ccpA","CcpA","ccpA"
"SAUSA300_RS09205",11261.0910198563,2.22707746813038,0.160615063409174,13.8659315064167,1.01894654213483e-43,6.56472669003842e-43,"SAUSA300_RS09205",NA,NA
"SAUSA300_RS09210",18746.7902458771,1.80425506840703,0.174639396112839,10.3313176096948,5.08571380670564e-25,2.02635036638811e-24,"SAUSA300_RS09210",NA,NA
"SAUSA300_RS09235",2530.57873227597,2.5192443551457,0.158242822093278,15.9201177141589,4.59511595071545e-57,4.11072633935022e-56,"SAUSA300_RS09235",NA,NA
