"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SAUSA300_RS02535",7172.08489591467,-1.26556413427121,0.144279611993117,-8.7716075527815,1.76133355445995e-18,5.68688040744597e-18
"SAUSA300_RS02540",9049.27466521101,-0.543032969387575,0.162389980358373,-3.34400538868946,0.000825781334268806,0.00130023529594231
"SAUSA300_RS02545",6751.78964687215,0.261130757258303,0.150501690820059,1.7350685951463,0.0827286560698782,0.104208428206407
"SAUSA300_RS02550",7700.32715010878,0.668656461837311,0.161430432132768,4.14207193156353,3.44182353957766e-05,6.01248900663784e-05
"SAUSA300_RS02555",75.8064492213917,-0.413900442850142,0.350472986281687,-1.18097673444502,0.237611965835613,0.278685600013461
"SAUSA300_RS02560",5252.72361790889,-0.211982885079529,0.160807581459001,-1.31823937127974,0.18742352957779,0.223365589556221
"SAUSA300_RS02565",6567.27413687561,-0.373210796159346,0.13939617493313,-2.67733886054176,0.00742095391920758,0.0106354385505378
"SAUSA300_RS02575",32459.5749245033,-2.32872920652595,0.152400777752528,-15.2802973900001,1.03467472922389e-52,8.32779746243529e-52
"SAUSA300_RS02580",510.247639781997,-6.23710856380138e-05,0.173302559567647,-0.000359897082845265,0.999712843680319,0.999944789102261
"SAUSA300_RS02585",3769.02107520131,0.363880988351589,0.160925462652969,2.26117720808601,0.0237482858752264,0.0320561917460408
"SAUSA300_RS02590",2342.17292953957,0.406598732270307,0.164964278684388,2.46476834568662,0.0137101858732111,0.0189994633043167
"SAUSA300_RS02595",3474.13428035093,0.589165441510766,0.147823276188252,3.98560671027522,6.73079192037962e-05,0.000115254101386096
"SAUSA300_RS02600",944.049938997627,0.383204215780241,0.16267079591823,2.35570382266321,0.0184876515521082,0.025270955333271
"SAUSA300_RS02605",1728.32252710587,0.493779972179375,0.165500661173514,2.98355286727034,0.00284922808463609,0.00427308152148574
"SAUSA300_RS02610",6232.02249996984,0.468748173999599,0.167872787011456,2.79228207468558,0.00523377090299761,0.00763722725533521
"SAUSA300_RS02615",1635.93352277776,-1.59671127900762,0.151608001138398,-10.531840450492,6.16177880050195e-26,2.51210981866618e-25
"SAUSA300_RS02620",2031.17372772,-1.46199393366716,0.160644305290611,-9.1008139443372,8.96573572422443e-20,3.01253010159646e-19
"SAUSA300_RS02625",33826.5038212533,0.623126966754478,0.142403181254245,4.37579386405668,1.20991316042301e-05,2.18562448078986e-05
"SAUSA300_RS02630",4529.4129225823,1.83676943867059,0.1722673365158,10.6623198327683,1.52739281707398e-26,6.31877234633403e-26
"SAUSA300_RS02635",20775.6424673323,2.9415906189123,0.16266871667991,18.0833209909721,4.31305458752684e-73,5.26755232015778e-72
"SAUSA300_RS02640",533.410526277838,-0.230630627799036,0.171292031470144,-1.34641772778108,0.17816783686696,0.213058090148698
"SAUSA300_RS02645",371.918262019444,-0.342016898333722,0.184421012273844,-1.85454408972588,0.0636613585148303,0.0815434364195889
"SAUSA300_RS02650",1181.53642241185,-0.86054058612648,0.152802944773123,-5.63170158405119,1.78440244991656e-08,3.87056871182673e-08
"SAUSA300_RS02655",1006.32424938944,-0.76036105661564,0.166457764956155,-4.56789178213417,4.92654256683179e-06,9.10438030936217e-06
"SAUSA300_RS02660",12285.7216472417,-0.527480289803404,0.150905497429591,-3.49543455200838,0.000473290509027018,0.000761875667539767
"SAUSA300_RS02665",40.0315374576546,-2.42144619746993,0.558431942950545,-4.33615273631361,1.44998209224399e-05,2.60421975518757e-05
"SAUSA300_RS02670",53.3907442031952,-2.19438812020675,0.421885455256247,-5.20138367622536,1.97810263893849e-07,4.0211286488481e-07
"SAUSA300_RS02675",63727.0788148722,-0.688765410012549,0.24454358336608,-2.81653438021913,0.00485448469594078,0.00710961809744404
"SAUSA300_RS02680",126.840840537643,-2.04375685396976,0.311406421760761,-6.56298878621036,5.27398152288411e-11,1.27055009414935e-10
"SAUSA300_RS02685",156316.699576978,-0.569568336474386,0.229510943049244,-2.48166091301441,0.013077165134796,0.0181760301156071
"SAUSA300_RS02690",74.1139455778836,-3.19106097422024,0.548751960167617,-5.81512451134668,6.0588770543538e-09,1.34540597989564e-08
"SAUSA300_RS02695",306.863993424169,0.395754764003094,0.265147773695279,1.49258188551836,0.135546667957383,0.165328089575461
"SAUSA300_RS02700",6988.64502594198,0.727742098056747,0.182026497382438,3.998000887353,6.38797117993153e-05,0.000109680996604081
"SAUSA300_RS02705",4929.78527601986,0.624276632938996,0.178555381510293,3.49626333106634,0.000471822829411599,0.00075994858246398
"SAUSA300_RS02710",4715.02666795258,-2.83689486650643,0.14216007553675,-19.9556370225272,1.33905632024239e-88,2.12508994551462e-87
"SAUSA300_RS02715",43684.2892804168,7.09821559952617,0.169814926980347,41.7997152885604,0,0
"SAUSA300_RS02720",36541.4221965164,7.36263909102626,0.158429085122927,46.472774145691,0,0
"SAUSA300_RS02725",77621.960022889,7.3096142454918,0.167996008864411,43.5106422759803,0,0
"SAUSA300_RS02730",291856.803463766,7.03507024708138,0.176466579026787,39.8663037832987,0,0
"SAUSA300_RS02740",4238.66627105284,1.79580095309076,0.16319603235541,11.0039498336568,3.65752397394565e-28,1.59782034880456e-27
"SAUSA300_RS02745",2451.79765993326,0.929159986892671,0.166403118686017,5.58378950003867,2.35333521887358e-08,5.057780129928e-08
"SAUSA300_RS02750",5912.94455391695,-0.459665467062802,0.141501974320857,-3.24847387655883,0.00116025862211955,0.00180563239309353
"SAUSA300_RS02755",1462.88544070706,1.84807855491849,0.162384180240697,11.3809026974126,5.20580681280198e-30,2.42908826198684e-29
"SAUSA300_RS02760",4811.48992229225,2.2228462220888,0.159557600751852,13.9313088916762,4.08794557840257e-44,2.65811090966037e-43
"SAUSA300_RS02765",1539.40656940676,2.22606331147488,0.174714248911442,12.7411663636159,3.49135819124069e-37,1.9812576079182e-36
"SAUSA300_RS02770",3148.08096360233,2.28483511040657,0.162477211083015,14.0624958735854,6.45682004436861e-45,4.31838273919796e-44
"SAUSA300_RS02775",3188.78162990853,2.20200227833472,0.160149393845448,13.7496760085134,5.11581078491302e-43,3.2585742618641e-42
"SAUSA300_RS02780",2293.01224123951,1.62673798401846,0.162268668453331,10.0249666156983,1.18399608406677e-23,4.4883198382504e-23
"SAUSA300_RS15115",1679.15322856157,-0.40868059655704,0.144857697552743,-2.82125564233989,0.00478360656067118,0.00700946835103044
"SAUSA300_RS02785",1627.34818102378,-0.521417631226395,0.163883767795077,-3.18163072671348,0.00146448413637754,0.00225533768590159
"SAUSA300_RS02790",5689.91770431269,-0.277489991058053,0.138115122407106,-2.00912098705693,0.0445243044539221,0.0584160538118016
"SAUSA300_RS02795",29692.0195342882,-2.53045562476291,0.1475855789435,-17.1456834934505,6.76981597222411e-66,7.1490274684126e-65
"SAUSA300_RS02800",37994.468220837,-2.73071463092546,0.144152109058829,-18.9432860105505,5.01662068908175e-80,6.77484976713012e-79
"SAUSA300_RS02805",35024.5680489259,-3.28954114409915,0.13739321664101,-23.9425295114406,1.10536698612271e-126,3.33868372475128e-125
"SAUSA300_RS02810",17231.4685032911,-2.5560269583322,0.155815667435512,-16.4041716754194,1.78545297229496e-60,1.70011437260222e-59
"SAUSA300_RS02815",2799.28541458519,-2.83275775861724,0.13707899154884,-20.6651488066131,7.13368642338127e-95,1.25240782270487e-93
"SAUSA300_RS02820",59873.0579976958,-0.534293393310725,0.136590456483056,-3.91164512563882,9.16695445234333e-05,0.000155495018457925
"SAUSA300_RS02825",71152.2179751114,-0.671329279687656,0.148009064292224,-4.53573085471446,5.74043481589584e-06,1.05667636945291e-05
"SAUSA300_RS02830",18298.0646330952,-2.03769509147966,0.134857580221755,-15.1099781571711,1.3918587412173e-51,1.09516280226313e-50
"SAUSA300_RS02835",44076.2162563253,-1.65178987088672,0.13654544359807,-12.0969973611779,1.09545119725993e-33,5.66689210516231e-33
"SAUSA300_RS02845",186177.327758956,-0.952315549413917,0.156777933245568,-6.07429585082144,1.24532950638969e-09,2.87202839363599e-09
"SAUSA300_RS02850",240972.980897836,0.196075072083156,0.161033194267519,1.2176065498485,0.223373524216207,0.263118170298567
"SAUSA300_RS02855",611.453032733802,-0.0993898249173584,0.184794863377203,-0.537838677444642,0.59068842726335,0.634267504657014
"SAUSA300_RS02860",5244.02682653067,0.927770525265617,0.163509899090703,5.67409392596443,1.39424622327874e-08,3.0430750902797e-08
"SAUSA300_RS02865",21452.2736685261,2.89519153182251,0.145907267330796,19.842682169207,1.27473045779441e-87,1.9674273933761e-86
"SAUSA300_RS02870",292.753239541546,-0.0210573646325842,0.198166304002592,-0.10626107570896,0.915375213773105,0.929941763287035
"SAUSA300_RS02875",9802.32419540758,0.790276214131275,0.243306437810285,3.24806947667978,0.00116190895738414,0.00180719948022816
"SAUSA300_RS02880",5675.03775018653,0.892459852663361,0.150862797078582,5.91570532925022,3.30456372060851e-09,7.46183238841585e-09
"SAUSA300_RS02885",682.924945862362,-0.656217182498598,0.196258084250253,-3.3436440848054,0.00082685743724078,0.00130120030319852
"SAUSA300_RS02890",751.411973015339,-2.25893265993171,0.161726214226371,-13.9676345652279,2.45650742575638e-44,1.6122264857359e-43
"SAUSA300_RS02895",234.986519026673,-3.4947575195942,0.308247669029666,-11.33749861141,8.55550059455649e-30,3.97229771406763e-29
"SAUSA300_RS02900",359.469638442345,-3.0297762392835,0.253129958866017,-11.969251892808,5.14907918632081e-33,2.60139630114661e-32
"SAUSA300_RS02905",418.555259088045,-2.72768581420513,0.218132412426722,-12.5047249230852,7.03428972176968e-36,3.81454050742298e-35
"SAUSA300_RS02910",621.926817681132,-1.11087600460569,0.184556928151316,-6.0191509239626,1.75334334336102e-09,4.02052363387844e-09
"SAUSA300_RS02915",669.449889307128,-3.23673008830489,0.241119086419447,-13.4237821500133,4.38737651177614e-41,2.66756290510372e-40
"SAUSA300_RS02920",2532.3542349896,-3.94100382778935,0.195978213880523,-20.1093976200434,6.10608416587385e-90,9.91444533060095e-89
"SAUSA300_RS02925",1422.33447512699,-2.27180473524885,0.171133716562848,-13.2750271593298,3.23153910578568e-40,1.93547832583198e-39
"SAUSA300_RS02930",676.604700801679,-0.292056322479233,0.15965371628522,-1.82931114461174,0.0673530100689572,0.0859584758217632
"SAUSA300_RS02935",4053.44167620946,-0.434214422369839,0.166717891145055,-2.60448605358165,0.00920121655935511,0.0130273272758208
"SAUSA300_RS02940",4872.26944846183,1.12023153214356,0.126875511597694,8.82937548812155,1.05261790773148e-18,3.41827017666788e-18
"SAUSA300_RS02945",2763.32536855968,1.13291085225669,0.135170706175429,8.38133412417304,5.23311131460019e-17,1.59954403511555e-16
"SAUSA300_RS02950",2185.10942183662,0.986292032905437,0.14220091004553,6.93590521037908,4.03628183122512e-12,1.0105094174609e-11
"SAUSA300_RS02955",1001.1012080343,1.2230835012637,0.148778001726432,8.22086254063736,2.02044738625295e-16,6.07648469805625e-16
"SAUSA300_RS02960",3601.14160261221,1.36330247520871,0.142574321367374,9.56204779467865,1.15449352005858e-21,4.13117490171281e-21
"SAUSA300_RS02965",3670.26740046987,1.44345025341945,0.146860818787054,9.82869539568908,8.47089783044088e-23,3.11857824452273e-22
"SAUSA300_RS02970",171.967505784634,-2.74944360725381,0.323007850250854,-8.51200243312518,1.70954990348783e-17,5.33569519877478e-17
"SAUSA300_RS02975",1559.95883547623,-0.66648033623211,0.141727218087923,-4.70255710387715,2.56923331097762e-06,4.83387566680249e-06
"SAUSA300_RS02985",140.198973110879,-2.24304427975459,0.381098578003355,-5.88573248293474,3.96294884092503e-09,8.90553863532673e-09
"SAUSA300_RS02990",308.034438208355,-1.43442133097214,0.197489807402049,-7.26326765842628,3.7784919986841e-13,9.82757780028114e-13
"SAUSA300_RS02995",70.1795571711363,-2.60146081439663,0.400559061091244,-6.49457487569863,8.32682087257258e-11,1.9940357912239e-10
"SAUSA300_RS03000",204.186572089129,-0.816116850542128,0.248121567853845,-3.28918141861355,0.00100479235221552,0.00157240207096011
"SAUSA300_RS03005",3518.9915319869,0.161899682119666,0.175233446177779,0.92390856683498,0.355533922386332,0.400599594056641
"SAUSA300_RS03010",4018.90794873428,1.37565251303726,0.152038920414951,9.04802868425254,1.45572537156819e-19,4.8506910661151e-19
"SAUSA300_RS03015",806.916541236619,-3.504054419084,0.193927756916406,-18.0688647917196,5.60552598433756e-73,6.81641666233948e-72
"SAUSA300_RS03020",530.031092390504,-3.08044569342361,0.197954804451056,-15.561358573569,1.33240387117418e-54,1.13415832549341e-53
"SAUSA300_RS03025",508.457949324097,-2.86506714533741,0.197148395173743,-14.5325410476331,7.53717868408799e-48,5.49920387626056e-47
"SAUSA300_RS03030",2612.48048295981,-2.07593239318189,0.144832404875838,-14.3333420097633,1.35442671264747e-46,9.53529983916479e-46
"SAUSA300_RS03035",383.708733229482,-0.703719161392364,0.194852601463645,-3.61154614363033,0.000304376911621597,0.000498248685748874
"SAUSA300_RS03040",489.560642322119,-0.971634900850416,0.180902049922072,-5.37105522722917,7.82772296510129e-08,1.63723557773414e-07
"SAUSA300_RS03045",4937.6983479538,1.42112061724926,0.128294658232748,11.0770053626949,1.622074300016e-28,7.14170330524288e-28
"SAUSA300_RS03050",7682.29468882093,-0.0893113860726618,0.149433044513066,-0.597668249105724,0.550061315186921,0.595882080354825
"SAUSA300_RS03055",7360.63458849207,0.105990874506113,0.135623242107011,0.78150966500626,0.434502794476939,0.481276951768817
"SAUSA300_RS03060",1314.4225031708,-2.25691345216029,0.232215201176455,-9.71905990962802,2.5007960908829e-22,9.14679195220062e-22
"SAUSA300_RS03065",2213.84688597747,-1.10410106588323,0.164043997179562,-6.73051793949331,1.6906020277201e-11,4.14389275380956e-11
"SAUSA300_RS03070",3094.06303723574,-0.808204825540192,0.160492239685681,-5.03578756906276,4.7588809648624e-07,9.44046372196221e-07
"SAUSA300_RS03075",680.3209311739,-0.30140891435889,0.174115457406968,-1.73108648047481,0.0834363412803041,0.104958657705497
"SAUSA300_RS03080",55529.1739155617,7.54468416304699,0.158402209589464,47.6299174272933,0,0
"SAUSA300_RS03085",12856.5991671943,7.85781522503992,0.182431058864996,43.0727929439631,0,0
"SAUSA300_RS03090",7.82120473671479,-0.990569902997761,0.978528725328956,-1.01230539007913,0.311392058476926,0.355424742893817
"SAUSA300_RS03095",361.451897078385,1.04192970976865,0.240562962816687,4.3312141552007,1.48289365815694e-05,2.66162829761204e-05
"SAUSA300_RS03100",83.8803105250053,-0.127514146738082,0.372709334499818,-0.342127590952903,0.732254874391269,0.769223613375121
"SAUSA300_RS03105",153.60309422433,-0.0601570494323037,0.299519262531086,-0.200845344382684,0.840819505596271,0.866102673714678
"SAUSA300_RS03110",225.160796755468,-0.0270154177364054,0.28556588922073,-0.0946030977653763,0.924630089213232,0.938325838367041
"SAUSA300_RS03115",216.01969767361,-0.0426949607528009,0.253668811726613,-0.168309854341947,0.866339521811025,0.887832074705279
"SAUSA300_RS03120",68.8398810622514,-0.456130876910923,0.361123483852397,-1.26308838197119,0.206557418804666,0.244715221181909
"SAUSA300_RS03125",149.247064169915,-0.269398725667247,0.288488660192292,-0.933827781957458,0.350392736142335,0.395123723734973
"SAUSA300_RS03130",207.212709277876,-0.31588188082925,0.2821844753495,-1.11941622740944,0.262962611269973,0.305358402256037
"SAUSA300_RS03140",112.609570196091,-1.06218500529779,0.324805782003839,-3.27021581557077,0.0010746546132525,0.00167705822701459
"SAUSA300_RS03145",141.828089543171,-0.485227205958568,0.288009520785817,-1.68476099204864,0.0920346936979232,0.11500242642236
"SAUSA300_RS03150",316.935143757227,0.195281121792299,0.205463939532117,0.950439878827368,0.34188878891879,0.38740040664497
"SAUSA300_RS03160",257.703489481088,0.102365380811554,0.232025198022321,0.441182171954042,0.6590811187604,0.700211370120259
"SAUSA300_RS03165",2189.08260653753,1.70998209259174,0.151194064952783,11.3098493193219,1.17290777392151e-29,5.41001303275125e-29
"SAUSA300_RS03170",8022.73136989878,2.89249793167754,0.162335662036389,17.818006810045,5.12295785790846e-71,5.92197062669336e-70
"SAUSA300_RS03175",425.484846261554,0.228667105003291,0.224645411920289,1.0179024047214,0.308724338725554,0.35295346661786
"SAUSA300_RS03180",3734.31313472555,1.14708988952532,0.135871186247397,8.44248086151746,3.10672303643692e-17,9.56884321200803e-17
"SAUSA300_RS03185",2140.533461783,1.11943570601716,0.146588317020469,7.63659566308309,2.23040550981135e-14,6.17261978035476e-14
"SAUSA300_RS03190",932.962734425521,-1.13912981457265,0.531249257659642,-2.14424735309929,0.032013072713558,0.0427195825427005
"SAUSA300_RS03195",5.34747435645936,-1.2174250308694,1.10993735792215,-1.09684120656005,0.2727108135214,0.315374506044304
"SAUSA300_RS03200",437.393714183543,-1.8984954788633,0.20982855974846,-9.04784115727239,1.45822696979347e-19,4.85326961866097e-19
"SAUSA300_RS03205",2586.65385736612,-1.65406000568233,0.161684766487312,-10.2301536602221,1.45288666493865e-24,5.72392516383265e-24
"SAUSA300_RS03210",110.598404974917,-0.468604894956756,0.275301735399032,-1.70215016726118,0.0887272216099785,0.111364953307609
"SAUSA300_RS03220",434.295494174889,-0.907904356531559,0.179949154420591,-5.0453382759973,4.52719683183928e-07,8.9999263274144e-07
"SAUSA300_RS03225",592.682312459762,0.302999012102073,0.160409111990543,1.88891396718122,0.0589033576209695,0.0758640676558016
"SAUSA300_RS03230",1110.10203834758,0.874805524354165,0.18100373272892,4.83308002086519,1.34436716985188e-06,2.57769787038493e-06
"SAUSA300_RS03235",16288.9501813194,-0.239080148607715,0.246731877937087,-0.968987674420722,0.332551338924254,0.377734213925689
"SAUSA300_RS03240",2382.18153566773,-0.0466273926502038,0.145303490421564,-0.320896576640557,0.748288768302201,0.782555156426241
"SAUSA300_RS03245",3182.12322139482,2.47397155340598,0.161168240268783,15.3502423882031,3.52865505005816e-53,2.86473758254722e-52
"SAUSA300_RS03250",11283.5851137032,1.4581038700514,0.166130886269553,8.77683796669559,1.68134969684642e-18,5.43488066564051e-18
"SAUSA300_RS03255",534.472973105285,0.0260153815854193,0.169264908241082,0.153696249599272,0.877849242032006,0.898971389306564
"SAUSA300_RS03260",0,NA,NA,NA,NA,NA
"SAUSA300_RS03265",0,NA,NA,NA,NA,NA
"SAUSA300_RS03270",0.442819010803998,2.60500797992727,4.03240565612557,0.646018332994361,0.518267482645923,0.56470650067975
"SAUSA300_RS03275",2.58557737586977,2.8383878451568,1.76249687125092,1.61043567875515,0.107302776824503,0.132839797311604
"SAUSA300_RS03280",0.589107672726721,3.03646886155953,3.63232199647434,0.835958063328868,0.403178495791222,0.44905963309974
"SAUSA300_RS03285",48.4333324125005,1.05687552232918,0.400323212978341,2.64005555527542,0.0082892437701007,0.0117836466347231
"SAUSA300_RS03290",157.36561895181,0.851723654567342,0.240419729250267,3.542652914648,0.000396123689364056,0.00064281423652434
"SAUSA300_RS03295",35.7273116584394,0.852513107234496,0.442233309304597,1.92774512750986,0.053886835973843,0.0698837129503808
"SAUSA300_RS03300",36.7074479422028,1.31084079471302,0.438787191867889,2.98741809015176,0.00281344674825201,0.00422167303196576
"SAUSA300_RS03305",66.0512163120989,1.67264905989727,0.351291189070529,4.76143186034038,1.9222420304624e-06,3.65330031364607e-06
"SAUSA300_RS03310",8202.70444451676,2.37957951255712,0.147981400853129,16.0802607546528,3.50898890990395e-58,3.18988668217482e-57
"SAUSA300_RS03315",2999.07176515124,-0.179723440756546,0.222583941094373,-0.807441183190953,0.419412347981273,0.465295926334674
"SAUSA300_RS03320",1942.35906562039,-0.676673705701764,0.225658815415427,-2.99865841472243,0.00271171142698365,0.00408209935605417
"SAUSA300_RS03325",2436.27494618156,-1.01920938175729,0.185775511732026,-5.48624182086746,4.10574760892461e-08,8.717343184784e-08
"SAUSA300_RS03330",5499.78912438819,0.33141935605369,0.178365904405395,1.85808693179628,0.0631566703124537,0.0809708292595538
"SAUSA300_RS03335",526.626559679047,0.156986473938734,0.184893744569746,0.849063197373426,0.395846127532569,0.441852917216054
"SAUSA300_RS03340",1051.76079979467,-0.88312819422335,0.172252259369016,-5.12694694083183,2.94478463530329e-07,5.91695281871742e-07
"SAUSA300_RS03345",7424.55121208892,2.21857865733925,0.136739286301605,16.2248810663363,3.36368498086858e-59,3.13906681437204e-58
"SAUSA300_RS03350",3625.22191197139,-0.257299906117327,0.138172207603028,-1.86216830852523,0.0625793699919667,0.0802673289075043
"SAUSA300_RS03355",1200.15938454592,0.777022719514696,0.154865141396393,5.01741523307576,5.23712961929501e-07,1.03526369462348e-06
"SAUSA300_RS03360",1604.46591442703,0.632344910008101,0.153605724272252,4.1166754234193,3.84376788912452e-05,6.69798014922505e-05
"SAUSA300_RS03365",958.951381702672,0.716384221188297,0.17168440777064,4.17268073723587,3.01036629508074e-05,5.26860992079862e-05
"SAUSA300_RS03370",1910.73522267383,-1.03094272530127,0.145408377511115,-7.08998162930789,1.34129804221634e-12,3.42830409516443e-12
"SAUSA300_RS03375",5746.41780782975,0.461635856846456,0.155574276085483,2.96730197602078,0.00300425735204222,0.00449837894556854
"SAUSA300_RS03380",5612.25188622433,-1.57041483395621,0.130416103256375,-12.0415715141331,2.1482379896488e-33,1.10116797681085e-32
"SAUSA300_RS03385",4372.55309009992,3.08484782609772,0.245574461670237,12.5617615330055,3.42618830941399e-36,1.89452026794171e-35
"SAUSA300_RS03390",1578.39086915175,0.481273727035691,0.151450503815667,3.17776246965449,0.00148416286744904,0.00228439095598046
"SAUSA300_RS03395",5500.56012694025,2.80557244256381,0.146915130654902,19.0965520709639,2.69721372780056e-81,3.71395753009401e-80
"SAUSA300_RS03400",2045.58208617667,2.18251531957631,0.160888817387517,13.565363677946,6.42601530256253e-42,4.03818277067073e-41
"SAUSA300_RS03405",2504.88721545937,1.7657849081761,0.15756473954958,11.2067262842171,3.77913599749934e-29,1.70668698022116e-28
"SAUSA300_RS03410",3573.67934627865,5.09122643704559,0.217071100722234,23.4541881443738,1.19802623624422e-121,3.26723854136894e-120
"SAUSA300_RS03415",2741.84254779037,5.27284448335644,0.183554833306096,28.7262633643836,1.79317367851922e-181,1.07170741765117e-179
"SAUSA300_RS03420",1520.82470850365,4.88056942434761,0.190289903173313,25.6480735076232,4.44254279272285e-145,1.70946612393952e-143
"SAUSA300_RS03425",9310.77907521545,1.21055587151937,0.154574544574457,7.8315344538263,4.81951232535878e-15,1.37024393946688e-14
"SAUSA300_RS03430",6100.24104851081,-0.531231368650938,0.144758739394113,-3.66977061885455,0.000242768212529624,0.000400432125070883
"SAUSA300_RS03435",746.022536742087,-0.969650007941896,0.171090376238514,-5.66747253270473,1.44919277369239e-08,3.15809348433043e-08
"SAUSA300_RS03445",1382.55947310798,-0.731239273964033,0.147904119987215,-4.94400882157469,7.65322380276041e-07,1.49915660125202e-06
"SAUSA300_RS03450",4457.97962248425,3.52357340799167,0.161604607146536,21.8036692777988,2.141433810456e-105,4.3907208566211e-104
"SAUSA300_RS03455",1268.78103941102,0.863912424346634,0.14545669925639,5.93930997171781,2.86224232828617e-09,6.47867743767595e-09
"SAUSA300_RS03460",842.961125126261,1.10163668125627,0.165140981013071,6.67088613921384,2.54263437174123e-11,6.18377484867628e-11
"SAUSA300_RS03465",1667.87526246293,1.13124804806617,0.163112867316684,6.93536976374677,4.0516000455085e-12,1.01330237908729e-11
"SAUSA300_RS03470",1044.18275211107,0.121785433806331,0.157619355958465,0.772655319302429,0.439726396109868,0.486487375609538
"SAUSA300_RS03475",2746.8103376346,-0.193874785382562,0.150410607401602,-1.28897016461684,0.197408459123914,0.234568680913314
"SAUSA300_RS03480",2590.33361282822,-1.10003654352003,0.1370875983286,-8.02433303181252,1.02079025963468e-15,2.97448116111392e-15
"SAUSA300_RS03485",4210.63977726617,-1.37703983834584,0.141876430066988,-9.70590983784734,2.84526336120471e-22,1.0393166165961e-21
"SAUSA300_RS03490",5789.96793427137,0.282579042215446,0.133543619361799,2.11600556856167,0.0343443339697474,0.0455492134660153
"SAUSA300_RS03495",2364.71864653321,1.59468937997309,0.138594711353665,11.5061344289233,1.22863104560893e-30,5.81994031554044e-30
"SAUSA300_RS03505",144.956189288917,0.15072162721495,0.279320438156794,0.539601141289716,0.589472129375412,0.633445758001351
"SAUSA300_RS03510",4754.91253269973,0.0748061986698437,0.16798424053872,0.445316765608147,0.656090853548785,0.697826280809745
"SAUSA300_RS03515",2561.51599464672,0.149809172807757,0.179418292197257,0.83497156824485,0.403733716799779,0.449499805981204
"SAUSA300_RS03520",28.1689315301494,-0.709403683028721,0.489684406860502,-1.44869567641922,0.147422588435434,0.178341968525036
"SAUSA300_RS03525",1547.41070878837,1.15267693596024,0.151286791639204,7.61915117288757,2.55349273019278e-14,7.0252312234197e-14
"SAUSA300_RS03530",2993.86425852206,1.21063494937193,0.155661373993842,7.77736260647307,7.40521241847825e-15,2.08012416835054e-14
"SAUSA300_RS03540",2947.10265109566,1.01711584641167,0.147837251513867,6.87996993989209,5.98651917518551e-12,1.48815330646868e-11
"SAUSA300_RS03545",1177.65070245058,1.01443240612354,0.153734217706996,6.5986116900595,4.15025757650827e-11,1.00327655184266e-10
"SAUSA300_RS03550",354.476924716602,-1.32501017587797,0.196039630961167,-6.75888936018471,1.39053525829468e-11,3.41434750048055e-11
"SAUSA300_RS03555",48.9835642840297,-0.888793787512071,0.460919658501433,-1.92830522872851,0.0538171718366691,0.0698256053991703
"SAUSA300_RS03560",892.655391870871,-0.898091801660594,0.151292342685752,-5.93613520497872,2.91819175925396e-09,6.60000052475392e-09
"SAUSA300_RS03565",1163.97664609516,0.090864540309756,0.184172542636601,0.493366378119918,0.621753734497282,0.66381841132758
"SAUSA300_RS03570",243.880836994264,-1.63692983907085,0.244398677960114,-6.69778516288864,2.11602037998656e-11,5.1686097803324e-11
"SAUSA300_RS03575",2177.79246347673,1.74417153014459,0.151328623066605,11.5257212733438,9.78889783711954e-31,4.68432947605942e-30
"SAUSA300_RS03580",1093.88990118014,1.42164632779262,0.169400298970554,8.39223033508184,4.77005196127656e-17,1.45959433107036e-16
"SAUSA300_RS03585",2883.28919952776,1.99991972606061,0.200984389883045,9.95062217132578,2.5061145162509e-23,9.39876592276205e-23
"SAUSA300_RS03590",3028.42229092326,-1.95751077732476,0.140364875584552,-13.9458733473932,3.33342443737214e-44,2.17757889408799e-43
"SAUSA300_RS03595",2069.24445475133,-0.393129921301273,0.186368087732574,-2.10942724199321,0.0349077201122822,0.0462309221100428
"SAUSA300_RS03600",2598.10690075882,0.208159245551649,0.157586194026678,1.32092311028471,0.186527003127464,0.222391490570902
"SAUSA300_RS03605",19258.0030235027,-1.43705117174925,0.165323051926871,-8.69238230845695,3.54917421917456e-18,1.13420140860766e-17
"SAUSA300_RS03610",1521.15766550617,-0.395762421418088,0.152155200096078,-2.60104433610015,0.00929404416417301,0.0131388877992763
"SAUSA300_RS03615",1778.59663416431,-0.404092226709404,0.140686742302843,-2.87228362882661,0.00407517035775831,0.00601531977663851
"SAUSA300_RS03620",398.690687770569,0.12604027436902,0.20164830356149,0.625050011048496,0.531938235262162,0.578480256620757
"SAUSA300_RS03625",1962.67046413427,1.09264274232662,0.161912890891504,6.74833693790811,1.4954934183244e-11,3.66885677910327e-11
"SAUSA300_RS03630",2838.37470667597,1.2087595346416,0.161102432032625,7.50304957777927,6.23499562954606e-14,1.68892022404965e-13
"SAUSA300_RS03635",420.365496904272,0.204924349490917,0.171792742796102,1.19285801108688,0.232924986095447,0.273759952277034
"SAUSA300_RS03640",663.007209083645,0.247162075767944,0.174682215305367,1.41492409708609,0.157090751884718,0.189304127861078
"SAUSA300_RS03645",553.116442674378,0.573241931361626,0.178652744386378,3.20869367739382,0.00133339469602123,0.00206250313938526
"SAUSA300_RS03650",1953.8342410758,1.30996097839197,0.185640466800965,7.05644087717391,1.70821270755314e-12,4.33848959811643e-12
